payment_installments,payment_type,customer_state,freight_value,price
1,credit_card,DF,25.14,24.9
4,credit_card,RJ,39.42,69.9
4,credit_card,RJ,39.42,69.9
2,credit_card,RJ,14.11,39.9
2,credit_card,CE,18.61,189.9
3,credit_card,SP,16.36,229.9
4,credit_card,BA,22.06,49.0
1,credit_card,SP,7.78,14.99
10,credit_card,MG,19.83,84.44
1,credit_card,SP,7.97,33.49
3,credit_card,SP,11.85,29.9
4,credit_card,SP,11.85,35.0
2,credit_card,SP,11.85,26.9
2,credit_card,SP,18.34,89.98
1,credit_card,SP,12.99,46.99
1,credit_card,RS,14.1,12.9
2,credit_card,PR,12.89,169.9
10,credit_card,SP,14.37,209.99
1,credit_card,SP,20.96,439.65
1,credit_card,RJ,35.25,78.85
1,credit_card,RJ,0.21,174.0
1,credit_card,RS,17.94,98.9
2,credit_card,PR,16.6,35.99
2,credit_card,PR,16.6,35.99
1,voucher,SP,18.3,143.8
1,boleto,RN,47.47,133.9
3,credit_card,BA,22.29,169.99
1,credit_card,MG,15.1,24.9
1,credit_card,MG,15.1,24.9
1,credit_card,MG,15.1,24.9
9,credit_card,ES,25.99,164.9
3,credit_card,MG,15.31,79.9
1,credit_card,SP,14.1,15.9
1,credit_card,SP,14.1,15.9
1,boleto,MG,15.1,12.9
2,credit_card,RJ,17.87,89.0
4,credit_card,RS,44.7,159.9
1,boleto,SP,13.61,83.9
4,credit_card,PR,17.66,58.99
1,boleto,SP,7.93,106.5
3,credit_card,ES,20.64,98.99
1,credit_card,MG,14.23,69.0
1,credit_card,SP,7.78,49.9
3,credit_card,MG,16.6,47.2
1,boleto,RS,17.69,419.9
3,credit_card,SP,15.49,104.5
3,credit_card,MG,18.21,59.0
3,credit_card,RJ,7.98,80.0
1,credit_card,RJ,15.08,190.0
1,boleto,SP,17.09,119.9
4,credit_card,MG,16.74,69.5
1,boleto,MG,11.85,14.6
1,boleto,SP,8.64,49.99
8,credit_card,MG,36.14,129.9
1,credit_card,PI,21.15,16.9
10,credit_card,RS,22.41,225.0
4,credit_card,MG,16.11,38.0
4,credit_card,MG,16.11,38.0
3,credit_card,SC,15.1,29.99
1,credit_card,SP,11.32,18.99
1,credit_card,SP,4.24,18.99
2,credit_card,MG,13.0,59.5
2,credit_card,BA,50.89,116.99
10,credit_card,SP,8.67,52.11
10,credit_card,SP,18.57,52.64
10,credit_card,SP,18.57,52.64
10,credit_card,SP,6.19,125.93
10,credit_card,SP,8.67,52.11
3,credit_card,RJ,30.0,38.0
1,boleto,SP,10.96,29.0
1,credit_card,MG,67.81,173.68
1,credit_card,SP,7.39,24.5
1,credit_card,SP,7.39,24.5
6,credit_card,MG,15.1,50.0
1,credit_card,SP,12.91,35.0
1,boleto,DF,18.08,39.9
2,credit_card,SP,13.96,134.0
10,credit_card,PR,15.11,34.9
10,credit_card,PR,15.11,34.9
10,credit_card,PR,15.11,34.9
2,credit_card,RS,15.44,49.0
1,credit_card,RS,18.16,129.9
2,credit_card,RS,26.89,28.9
2,credit_card,SP,9.73,140.0
4,credit_card,SP,16.32,29.99
1,credit_card,MG,10.96,39.9
5,credit_card,SC,16.35,84.99
1,boleto,RS,15.8,149.99
5,credit_card,SP,18.43,459.9
5,credit_card,PR,15.23,49.77
5,credit_card,PR,15.23,49.77
2,credit_card,MG,18.0,69.99
5,credit_card,CE,31.09,689.89
1,credit_card,SP,15.3,76.9
5,credit_card,BA,20.58,64.99
5,credit_card,BA,12.34,65.99
2,credit_card,TO,17.77,69.9
2,credit_card,SP,17.81,80.52
2,credit_card,SP,17.81,80.52
1,boleto,SP,11.43,57.89
8,credit_card,SP,15.8,98.99
1,credit_card,RS,17.66,49.9
3,credit_card,GO,20.69,349.99
2,credit_card,SP,7.78,39.0
2,credit_card,SP,7.78,39.0
1,boleto,PB,47.85,58.9
5,credit_card,RJ,23.62,189.9
1,boleto,MG,21.26,109.9
7,credit_card,SP,11.73,58.99
1,boleto,PR,27.69,229.99
1,credit_card,RJ,17.12,69.99
1,credit_card,SP,25.63,19.9
1,voucher,SP,25.63,19.9
1,credit_card,MA,44.83,129.9
8,credit_card,RJ,25.72,296.0
2,credit_card,RJ,29.24,119.8
1,credit_card,SP,8.0,116.5
1,boleto,SP,16.43,95.0
1,boleto,SP,16.43,95.0
1,boleto,SP,16.43,95.0
8,credit_card,PE,38.01,189.0
3,credit_card,RJ,16.92,43.3
1,boleto,SP,16.39,108.9
2,credit_card,SP,34.93,109.9
1,credit_card,MG,23.29,69.99
1,boleto,SP,8.65,69.99
1,boleto,DF,15.8,99.99
2,credit_card,TO,21.54,129.99
2,credit_card,SP,46.27,259.0
1,debit_card,SP,7.78,39.9
1,boleto,MG,18.88,112.0
7,credit_card,SP,8.98,89.99
1,credit_card,GO,12.48,24.89
3,credit_card,SP,12.79,19.0
2,credit_card,SP,31.2,64.9
4,credit_card,SP,11.69,95.9
1,boleto,CE,24.35,24.87
1,boleto,CE,24.35,24.87
1,boleto,SP,13.46,53.9
1,boleto,RS,18.23,16.9
1,boleto,RJ,22.13,69.0
2,credit_card,MG,17.14,99.9
1,boleto,RJ,51.33,149.0
4,credit_card,SP,22.84,27.0
4,credit_card,SP,22.84,27.0
4,credit_card,SP,22.84,27.0
4,credit_card,SP,22.84,27.0
4,credit_card,SP,12.82,99.0
4,credit_card,SP,12.82,99.0
2,credit_card,MG,22.2,69.9
3,credit_card,BA,13.43,19.9
3,credit_card,BA,20.14,19.9
1,boleto,SC,16.44,241.0
5,credit_card,SC,28.3,131.9
1,boleto,PR,16.22,65.9
1,credit_card,RS,16.14,54.9
4,credit_card,MG,28.33,199.9
1,boleto,RS,17.7,179.99
1,boleto,PR,31.66,129.99
2,credit_card,RJ,9.19,94.0
1,boleto,SP,8.74,82.49
10,credit_card,PA,38.51,65.9
1,boleto,MG,8.11,31.9
3,credit_card,AM,24.35,17.99
2,credit_card,SP,24.82,99.0
10,credit_card,SP,31.06,173.9
1,credit_card,PR,18.4,85.99
1,boleto,RS,17.48,245.7
1,boleto,RS,17.48,245.7
1,boleto,RS,17.48,245.7
1,boleto,RS,17.48,245.7
1,boleto,RS,17.48,245.7
1,credit_card,RJ,16.15,64.99
10,credit_card,RS,16.74,139.9
4,credit_card,CE,26.89,343.4
4,credit_card,CE,27.38,120.0
1,voucher,SP,12.6,225.0
1,voucher,SP,12.6,225.0
1,credit_card,SP,12.6,225.0
1,boleto,MG,23.16,59.0
1,boleto,MG,23.16,59.0
1,boleto,MG,14.47,89.0
1,boleto,SC,19.48,42.01
1,boleto,SC,19.48,42.01
1,boleto,SC,19.48,42.01
1,boleto,SC,19.48,42.01
1,boleto,SC,19.48,42.01
1,boleto,SC,19.48,42.01
1,credit_card,SP,8.29,18.5
1,credit_card,SP,8.29,18.5
2,credit_card,SP,9.27,14.9
3,credit_card,RS,13.17,95.0
1,credit_card,RJ,16.4,29.99
1,credit_card,SP,13.71,12.84
3,credit_card,RJ,15.23,42.0
1,credit_card,MG,36.29,89.9
1,boleto,MG,17.04,86.0
1,boleto,PE,42.52,65.5
10,credit_card,SP,12.39,169.9
1,boleto,RS,16.39,89.9
1,credit_card,SP,7.78,15.99
5,credit_card,MG,15.26,72.8
10,credit_card,RJ,21.82,299.0
3,credit_card,SP,12.27,110.0
5,credit_card,PE,56.61,50.9
1,credit_card,ES,15.18,59.99
6,credit_card,SP,16.97,117.3
7,credit_card,CE,29.38,42.0
3,credit_card,SP,7.78,22.99
9,credit_card,PE,26.33,150.0
6,credit_card,SC,19.06,149.99
6,credit_card,SC,19.06,149.99
1,credit_card,RJ,12.35,21.9
1,credit_card,RJ,12.35,21.9
1,credit_card,SP,13.37,49.9
3,credit_card,RS,16.11,49.39
1,credit_card,SP,12.79,19.9
2,credit_card,SC,18.98,125.2
3,credit_card,RJ,10.55,219.99
1,credit_card,SP,7.4,19.99
1,credit_card,RJ,23.28,99.9
10,credit_card,SP,12.46,799.0
1,credit_card,SP,18.94,119.9
1,credit_card,MG,17.95,99.9
3,credit_card,MG,12.48,9.0
3,credit_card,MG,12.48,9.0
9,credit_card,SP,0.0,99.9
1,credit_card,SP,8.72,79.99
1,credit_card,SP,8.72,79.99
1,boleto,GO,15.14,55.91
1,credit_card,BA,16.79,29.99
1,credit_card,BA,16.79,29.99
1,boleto,SP,14.85,79.0
2,credit_card,MG,16.32,28.9
9,credit_card,ES,32.08,189.9
2,credit_card,SP,8.29,39.9
1,boleto,RS,25.63,31.9
3,credit_card,SP,18.0,155.0
8,credit_card,SP,17.79,139.94
1,boleto,RJ,16.81,119.9
1,boleto,RJ,16.81,119.9
1,credit_card,SP,13.44,49.0
1,credit_card,GO,20.15,94.9
5,credit_card,MG,86.61,199.99
2,credit_card,PR,25.26,59.9
1,voucher,PI,35.14,74.9
1,credit_card,PI,35.14,74.9
2,credit_card,SC,21.43,44.9
2,credit_card,MG,22.69,154.9
1,credit_card,DF,15.38,29.9
1,voucher,DF,15.38,29.9
6,credit_card,SP,8.3,149.0
8,credit_card,MG,77.8,460.0
1,voucher,MG,77.8,460.0
2,credit_card,RJ,15.1,13.65
1,boleto,BA,16.79,49.9
1,boleto,SP,13.44,49.0
1,boleto,SP,13.44,49.0
3,credit_card,SP,11.85,19.9
6,credit_card,PR,18.5,535.9
4,credit_card,SP,36.7,810.0
10,credit_card,SP,14.41,415.0
2,credit_card,SP,11.85,17.9
7,credit_card,RJ,15.38,90.0
6,credit_card,PR,14.58,59.0
4,credit_card,RJ,11.51,35.9
1,boleto,MA,62.45,29.0
3,credit_card,SP,20.38,136.9
9,credit_card,PA,27.03,69.9
3,credit_card,SP,12.87,60.72
1,boleto,SP,55.48,199.9
1,credit_card,MG,15.52,109.9
5,credit_card,MA,34.49,98.7
1,credit_card,BA,22.06,35.0
1,debit_card,SP,7.78,39.9
1,boleto,RJ,15.25,59.21
1,boleto,SP,5.22,80.0
1,boleto,SP,10.45,85.9
1,boleto,RN,35.95,89.99
1,credit_card,SP,22.79,139.0
1,boleto,RJ,27.31,259.9
3,credit_card,RJ,18.44,98.99
1,boleto,SP,12.16,94.35
1,credit_card,MG,18.23,26.0
1,credit_card,RS,26.46,54.9
1,voucher,RS,26.46,54.9
1,voucher,RS,26.46,54.9
1,voucher,PR,15.23,40.9
1,credit_card,PR,15.23,40.9
1,boleto,PE,28.99,84.9
3,credit_card,SP,13.48,149.0
1,voucher,SP,10.21,199.0
1,credit_card,SP,10.21,199.0
3,credit_card,SP,12.19,99.9
1,credit_card,BA,34.22,59.9
3,credit_card,SP,7.78,29.99
2,credit_card,DF,19.84,29.5
3,credit_card,BA,39.05,214.0
1,boleto,BA,34.15,5.95
6,credit_card,SP,13.07,69.99
1,voucher,SP,13.07,69.99
1,credit_card,SP,9.44,31.9
4,credit_card,RJ,15.23,27.99
2,credit_card,RJ,19.56,52.9
1,credit_card,RS,15.23,46.99
1,boleto,SP,12.86,27.9
2,credit_card,SP,12.69,25.99
1,credit_card,MA,12.11,35.0
1,credit_card,MA,12.11,35.0
1,credit_card,SP,11.72,329.9
2,credit_card,SP,13.49,149.9
4,credit_card,MG,34.52,259.98
10,credit_card,RJ,15.93,168.8
1,voucher,SP,7.78,16.9
2,credit_card,SP,12.53,82.0
3,credit_card,SP,23.28,49.99
1,credit_card,SP,7.78,27.99
1,credit_card,SP,9.36,78.0
3,credit_card,MG,21.61,43.8
1,voucher,RJ,16.6,39.9
1,credit_card,RJ,16.6,39.9
1,credit_card,BA,16.79,27.99
1,credit_card,SP,31.87,119.9
4,credit_card,SP,16.72,155.99
1,boleto,SP,7.39,15.9
1,boleto,SP,8.58,120.0
1,boleto,MG,17.0,79.9
10,credit_card,GO,127.55,329.0
8,credit_card,SP,13.57,79.0
5,credit_card,RJ,27.69,229.5
1,boleto,SP,12.75,149.9
1,boleto,SP,16.46,99.9
1,credit_card,RS,15.79,42.9
2,credit_card,PI,34.15,49.9
5,credit_card,RS,16.46,99.99
2,credit_card,RJ,22.96,146.99
7,credit_card,SP,79.41,435.0
1,credit_card,DF,19.36,64.9
3,credit_card,PR,19.19,99.9
1,credit_card,SP,17.65,174.9
8,credit_card,ES,44.17,739.9
10,credit_card,MG,15.58,117.9
2,credit_card,ES,17.6,27.19
1,boleto,MG,17.75,70.97
4,credit_card,SC,18.08,118.99
1,boleto,DF,44.88,49.99
1,boleto,DF,11.22,139.0
1,boleto,DF,4.49,62.5
1,boleto,DF,44.88,49.99
1,credit_card,PE,22.59,44.9
1,credit_card,RS,18.49,56.0
2,credit_card,SP,11.15,49.99
1,voucher,SP,8.46,99.0
1,credit_card,SP,8.46,99.0
10,credit_card,SP,18.3,143.8
1,credit_card,RJ,17.81,156.99
2,credit_card,AL,50.85,19.9
1,boleto,MG,16.92,69.0
3,credit_card,RJ,14.94,169.9
7,credit_card,RJ,18.3,149.86
10,credit_card,MG,11.75,52.9
10,credit_card,MG,11.75,129.5
1,boleto,MG,15.41,79.6
8,credit_card,RJ,26.1,179.99
8,credit_card,RJ,26.1,179.99
6,credit_card,SC,34.32,180.0
1,boleto,SP,13.47,18.95
10,credit_card,SP,18.07,721.35
1,boleto,RJ,14.1,12.5
5,credit_card,RS,15.59,69.9
5,credit_card,RS,15.59,69.9
2,credit_card,SP,13.98,56.99
6,credit_card,SP,13.43,110.32
1,boleto,PA,37.6,97.8
3,credit_card,RS,25.16,369.0
1,voucher,DF,15.23,16.9
1,credit_card,DF,15.23,16.9
1,boleto,RS,17.6,49.99
5,credit_card,SP,19.63,249.65
2,credit_card,RJ,15.1,24.5
2,credit_card,RJ,16.55,112.9
8,credit_card,SP,34.44,129.0
1,credit_card,RJ,16.88,129.9
8,credit_card,RS,18.13,79.0
4,credit_card,MG,14.66,129.9
2,credit_card,SP,15.04,205.0
3,credit_card,SP,12.43,69.9
3,credit_card,SP,12.43,69.9
1,boleto,RS,18.65,199.99
6,credit_card,MG,15.12,52.64
3,credit_card,PR,18.28,504.0
8,credit_card,SC,19.28,199.9
12,credit_card,DF,8.51,189.9
1,credit_card,SP,8.72,42.99
1,voucher,MG,8.49,129.9
1,credit_card,MG,8.49,129.9
3,credit_card,SE,27.06,72.9
1,credit_card,SP,8.39,161.0
4,credit_card,RJ,13.32,284.0
2,credit_card,SP,22.3,214.99
1,credit_card,GO,15.1,13.9
1,credit_card,SC,14.52,18.99
1,boleto,SP,10.01,99.9
4,credit_card,SP,12.9,80.0
1,credit_card,SP,14.12,12.0
2,credit_card,SP,7.61,49.9
1,voucher,RJ,15.38,39.99
1,boleto,PR,19.74,78.9
1,boleto,SP,59.77,173.9
1,credit_card,DF,14.1,19.95
2,credit_card,SP,8.88,159.77
1,credit_card,SP,19.39,59.9
1,boleto,RJ,34.31,110.0
1,boleto,SP,18.23,28.7
1,boleto,SP,8.03,110.32
1,credit_card,RJ,16.11,49.99
8,credit_card,DF,16.15,200.0
3,credit_card,SP,7.78,65.0
1,credit_card,RJ,22.8,123.6
8,credit_card,SC,17.51,249.9
2,credit_card,AL,47.92,199.0
4,credit_card,CE,28.17,290.0
4,credit_card,SP,9.34,32.99
2,credit_card,RJ,41.19,129.0
6,credit_card,RJ,17.93,46.9
1,boleto,GO,15.1,12.0
1,debit_card,RS,17.8,180.0
10,credit_card,BA,87.33,128.8
7,credit_card,SP,12.14,149.9
1,boleto,MG,19.32,39.0
6,credit_card,SP,23.33,215.0
6,credit_card,SP,23.33,215.0
1,credit_card,SP,15.64,127.77
6,credit_card,SP,7.65,55.0
1,credit_card,SP,8.79,59.99
1,boleto,SP,8.72,23.9
5,credit_card,MG,27.51,286.9
1,boleto,AP,42.25,99.9
1,boleto,AP,32.01,99.9
4,credit_card,MT,18.06,69.4
1,boleto,RJ,17.2,89.9
5,credit_card,SP,17.93,59.9
5,credit_card,SP,17.93,59.9
5,credit_card,SP,4.48,19.9
4,credit_card,RJ,51.74,124.9
4,credit_card,MA,36.51,169.99
8,credit_card,MG,18.53,540.0
6,credit_card,PA,17.63,49.9
1,boleto,RS,16.39,89.99
2,credit_card,SP,8.27,24.9
2,credit_card,SP,8.27,24.9
1,credit_card,RS,19.2,189.0
6,credit_card,SP,18.37,159.9
6,credit_card,SP,18.37,159.9
10,credit_card,GO,101.17,799.99
7,credit_card,RJ,8.02,142.0
3,credit_card,ES,15.23,18.99
2,credit_card,RJ,16.84,84.99
1,credit_card,SP,9.55,33.9
3,credit_card,RJ,17.12,339.0
1,credit_card,SP,7.65,55.0
1,credit_card,SP,8.72,3.5
1,credit_card,SP,15.56,115.7
1,boleto,SP,21.97,92.0
1,boleto,SP,17.69,79.9
1,boleto,MS,16.79,36.9
2,credit_card,PE,37.04,19.9
1,credit_card,ES,16.05,44.6
1,credit_card,SP,19.67,99.9
8,credit_card,RJ,18.33,74.99
1,voucher,SC,9.44,59.9
1,credit_card,RS,18.23,48.9
9,credit_card,MG,14.3,79.0
8,credit_card,SP,8.88,19.0
8,credit_card,SP,8.88,19.0
8,credit_card,SP,8.88,19.0
8,credit_card,SP,8.88,19.0
8,credit_card,SP,8.88,19.0
8,credit_card,SP,8.88,19.0
1,credit_card,SP,11.85,21.9
1,boleto,MG,18.55,64.0
1,credit_card,MT,29.08,88.34
4,credit_card,GO,15.61,64.99
8,credit_card,AL,35.13,174.92
8,credit_card,AL,35.13,206.57
1,credit_card,MG,62.49,250.0
3,credit_card,SP,8.3,79.99
1,credit_card,SP,21.74,129.0
1,credit_card,MG,15.1,39.9
9,credit_card,MG,17.81,79.9
1,boleto,SC,15.89,148.0
4,credit_card,RJ,16.95,169.9
1,credit_card,SP,14.66,80.99
3,credit_card,MG,13.52,71.0
1,debit_card,BA,50.99,99.99
1,boleto,MG,17.6,41.8
1,credit_card,SP,8.88,50.0
1,credit_card,SP,7.78,46.99
1,voucher,SP,7.78,46.99
1,credit_card,RJ,14.52,49.0
1,boleto,SP,23.29,138.0
1,credit_card,RJ,11.5,48.9
1,voucher,RJ,11.5,48.9
1,credit_card,RJ,11.5,41.9
1,voucher,RJ,11.5,41.9
6,credit_card,SP,51.51,1300.0
1,credit_card,SP,18.14,47.9
1,credit_card,SP,18.14,47.9
2,credit_card,MG,28.11,106.94
1,boleto,SP,12.21,125.02
1,credit_card,SP,13.5,120.0
1,credit_card,SP,13.5,120.0
1,boleto,PR,15.41,43.9
1,boleto,PR,15.41,43.9
1,voucher,ES,18.23,29.99
8,credit_card,DF,38.62,49.99
3,credit_card,RS,17.84,84.9
2,credit_card,RJ,17.67,59.9
2,credit_card,RJ,17.67,59.9
3,credit_card,RJ,17.67,59.9
1,credit_card,RJ,14.72,32.76
1,credit_card,MG,26.25,89.99
9,credit_card,SP,13.95,84.9
1,boleto,SP,13.64,89.0
1,boleto,SP,20.02,118.13
3,credit_card,RS,16.11,28.38
1,credit_card,MG,16.79,19.5
1,credit_card,SP,7.39,19.9
23,credit_card,SP,20.48,216.0
1,boleto,SP,7.78,48.0
1,boleto,SP,14.27,99.0
2,credit_card,MG,19.39,216.0
4,credit_card,RJ,14.1,29.99
10,credit_card,SP,16.3,176.9
10,credit_card,SP,23.2,238.9
10,credit_card,SP,23.2,238.9
10,credit_card,SP,16.3,176.9
6,credit_card,RS,33.03,326.16
1,boleto,SP,12.43,132.97
5,credit_card,SP,11.38,109.99
2,credit_card,RJ,15.84,155.0
1,boleto,MG,17.15,277.85
6,credit_card,BA,0.09,63.36
6,credit_card,BA,43.89,76.49
1,boleto,PR,8.72,7.9
1,credit_card,SP,7.78,44.99
1,voucher,SP,7.78,44.99
1,credit_card,SP,7.46,29.0
4,credit_card,SP,18.52,230.0
2,credit_card,SP,7.87,19.49
1,credit_card,SP,45.11,187.0
1,credit_card,RJ,17.53,149.99
2,credit_card,SP,16.98,76.89
1,credit_card,SP,7.78,48.9
5,credit_card,SP,11.85,43.9
4,credit_card,SP,12.69,25.0
4,credit_card,SP,12.69,25.0
6,credit_card,DF,15.86,107.99
6,credit_card,DF,15.86,107.99
6,credit_card,DF,15.86,107.99
1,boleto,SP,21.4,139.9
1,credit_card,SP,12.79,4.9
1,credit_card,SP,12.79,4.9
1,credit_card,SP,12.79,4.9
1,credit_card,SP,12.79,4.9
1,credit_card,SP,12.79,4.9
5,credit_card,RS,16.11,39.9
5,credit_card,RS,16.11,39.9
1,boleto,MG,16.95,99.99
3,credit_card,PR,18.23,35.49
1,boleto,BA,12.06,149.9
3,credit_card,SP,57.26,169.0
1,boleto,MG,27.52,139.9
3,credit_card,SP,21.3,129.0
7,credit_card,SP,11.73,59.9
2,credit_card,SC,22.97,55.0
3,credit_card,MS,18.23,12.47
3,credit_card,RJ,14.57,56.99
4,credit_card,PR,9.41,39.9
2,credit_card,SP,15.15,55.9
8,credit_card,MG,66.33,799.0
6,credit_card,SP,10.18,194.65
2,credit_card,RS,17.94,99.0
1,credit_card,SP,7.78,24.99
2,credit_card,PR,13.86,74.5
2,credit_card,PR,13.86,74.5
1,credit_card,SP,7.6,49.0
1,debit_card,SP,11.73,72.99
1,boleto,SP,11.52,540.0
4,credit_card,SP,20.05,405.89
3,credit_card,SP,13.55,158.0
1,boleto,GO,50.0,209.99
2,credit_card,MG,16.16,56.99
1,voucher,RS,24.71,126.99
2,credit_card,RS,24.71,126.99
1,credit_card,MG,22.34,89.5
4,credit_card,SP,13.63,86.9
10,credit_card,RS,21.59,899.0
1,credit_card,PR,11.31,59.9
4,credit_card,PE,29.95,209.99
1,credit_card,SP,9.51,99.0
1,voucher,SC,19.98,487.0
1,credit_card,PR,12.63,72.0
8,credit_card,SP,34.63,194.0
8,credit_card,SP,16.24,86.9
3,credit_card,MG,19.99,269.9
1,credit_card,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,credit_card,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
1,voucher,RJ,59.9,95.0
2,credit_card,SP,21.22,104.53
1,credit_card,RJ,41.33,49.9
5,credit_card,ES,21.42,132.9
4,credit_card,SP,10.07,330.0
1,voucher,SP,10.07,330.0
5,credit_card,MG,15.3,59.99
1,boleto,RS,15.1,32.9
1,boleto,RJ,17.16,74.99
3,credit_card,SP,11.85,49.95
1,credit_card,SP,13.85,38.99
10,credit_card,RS,23.28,99.99
1,credit_card,SP,18.31,29.9
3,credit_card,SP,12.86,74.9
1,credit_card,SP,11.74,24.75
1,credit_card,SP,11.85,10.99
2,credit_card,SP,34.05,99.0
1,boleto,MA,25.65,89.0
2,credit_card,SP,12.04,119.99
2,credit_card,SP,65.65,119.9
1,debit_card,RS,20.6,159.0
1,credit_card,SP,7.78,13.65
3,credit_card,RJ,59.53,139.94
5,credit_card,RJ,19.32,39.9
1,boleto,PR,15.27,55.0
1,boleto,PR,15.27,55.0
3,credit_card,SP,14.87,79.9
1,credit_card,BA,23.28,49.49
1,boleto,RS,23.3,72.0
3,credit_card,MG,34.51,1437.0
3,credit_card,MT,16.79,49.99
2,credit_card,RJ,15.23,29.0
10,credit_card,RJ,40.6,636.0
10,credit_card,RJ,0.07,672.0
1,boleto,MG,22.92,19.99
1,boleto,MG,9.17,79.0
4,credit_card,SP,12.69,44.55
6,credit_card,RJ,14.01,56.1
1,boleto,RJ,16.28,74.9
1,boleto,RJ,16.28,74.9
1,boleto,RJ,16.28,74.9
3,credit_card,SP,18.43,119.9
2,credit_card,RS,18.72,120.0
1,credit_card,RR,30.02,69.99
1,boleto,PA,42.99,99.9
1,boleto,MG,19.68,69.99
1,boleto,MG,19.68,69.99
6,credit_card,RJ,8.76,59.9
2,credit_card,SP,22.35,329.0
1,credit_card,SP,12.53,57.52
1,boleto,RJ,15.66,133.4
1,boleto,RJ,15.66,127.5
5,credit_card,PR,15.65,110.32
1,boleto,MG,14.52,31.0
4,credit_card,SP,9.38,90.0
4,credit_card,RJ,18.23,21.96
1,boleto,SP,27.8,134.9
4,credit_card,MG,21.23,62.0
1,boleto,SP,18.2,135.0
1,credit_card,SP,10.96,39.9
1,credit_card,SP,12.79,13.65
6,credit_card,SP,44.57,265.0
1,voucher,RS,10.96,41.9
1,credit_card,RS,10.96,41.9
2,credit_card,RS,17.75,72.0
2,credit_card,SP,13.83,115.0
1,credit_card,SP,13.71,40.35
4,credit_card,MG,26.88,179.99
3,credit_card,RJ,17.68,419.0
6,credit_card,RJ,17.65,199.99
1,boleto,RJ,18.53,60.99
4,credit_card,PI,34.49,99.0
2,credit_card,SP,11.73,58.99
1,credit_card,SP,8.37,29.59
1,boleto,SP,15.93,118.9
1,credit_card,SP,9.5,81.99
1,credit_card,SP,4.75,83.49
1,credit_card,SP,9.5,81.99
2,credit_card,PB,22.85,29.0
2,credit_card,PB,22.85,29.0
2,credit_card,PB,22.85,29.0
2,credit_card,PB,22.85,29.0
2,credit_card,PB,22.85,29.0
2,credit_card,PB,22.85,29.0
10,credit_card,MG,14.6,69.9
10,credit_card,MG,29.21,64.9
2,credit_card,MG,8.27,74.82
1,credit_card,SP,11.85,22.9
8,credit_card,DF,27.81,118.0
1,voucher,DF,27.81,118.0
8,credit_card,DF,27.81,118.0
1,voucher,DF,27.81,118.0
1,credit_card,SP,9.65,48.9
1,credit_card,SP,13.97,55.99
1,voucher,SP,15.67,129.99
4,credit_card,PR,15.34,84.99
1,boleto,SP,12.19,99.0
1,credit_card,SP,7.78,17.37
10,credit_card,MA,38.96,201.37
1,boleto,SC,126.65,169.0
3,credit_card,SP,10.96,45.9
6,credit_card,SP,16.11,49.9
3,credit_card,SP,61.16,125.0
1,credit_card,SP,13.44,59.9
3,credit_card,SP,7.78,29.99
2,credit_card,SP,14.15,78.0
2,credit_card,SP,14.15,78.0
1,credit_card,SP,9.44,61.0
1,boleto,SP,100.85,399.9
1,boleto,SP,9.26,129.89
6,credit_card,SP,13.01,125.9
6,credit_card,SP,3.9,88.0
1,boleto,ES,20.59,690.0
1,boleto,DF,21.39,83.3
1,voucher,SP,16.11,21.0
1,voucher,SP,16.11,21.0
8,credit_card,SP,19.45,69.0
1,credit_card,PR,16.6,49.99
2,credit_card,SP,8.72,56.99
6,credit_card,GO,15.1,49.95
8,credit_card,SP,8.93,238.9
3,credit_card,SP,8.65,199.9
8,credit_card,RJ,60.29,248.99
1,boleto,ES,10.92,108.9
5,credit_card,MG,16.07,187.95
1,credit_card,SP,11.73,64.99
2,credit_card,SP,14.25,175.5
2,credit_card,SP,14.25,175.5
2,credit_card,SP,14.25,175.5
1,credit_card,RJ,16.13,53.0
1,credit_card,PR,15.1,35.9
1,credit_card,SP,7.78,28.9
1,boleto,RJ,44.98,169.0
1,boleto,BA,28.01,89.9
5,credit_card,SC,18.18,276.0
2,credit_card,RS,16.35,83.99
1,boleto,DF,21.01,79.9
1,boleto,PE,17.63,17.99
5,credit_card,MG,16.15,69.9
1,boleto,DF,45.06,230.0
1,boleto,DF,45.06,230.0
2,credit_card,RJ,14.67,129.99
4,credit_card,PR,15.1,45.0
2,credit_card,RS,17.94,98.9
1,boleto,SP,13.08,59.9
2,credit_card,SP,13.37,47.49
1,credit_card,SP,7.78,18.0
1,credit_card,BA,20.85,64.9
4,credit_card,SP,7.39,35.76
4,credit_card,SP,7.39,35.76
1,credit_card,SP,14.1,49.99
1,voucher,SC,21.1,86.9
1,credit_card,SC,21.1,86.9
5,credit_card,MG,12.48,41.9
10,credit_card,SP,12.39,127.48
10,credit_card,SP,12.39,127.48
1,credit_card,SP,7.78,39.9
7,credit_card,SP,17.44,239.9
8,credit_card,SP,7.78,24.9
8,credit_card,SP,7.78,24.9
8,credit_card,SP,7.78,24.9
8,credit_card,SP,7.78,24.9
